id,name,host_id,latitude,longitude,property_type,picture_url,room_type,accommodates,bedrooms,beds,price,number_of_reviews,review_scores_rating,host_identity_verified,host_is_superhost,host_response_rate,host_response_time,city,bathrooms,wifi,kitchen,smoke alarm,heating,tv,air conditioning,dryer,hot water,iron,shampoo,refrigerator,coffee,washer,oven,fire extinguisher,dedicated workspace,self check-in,first aid kit,free street parking,extra pillows and blankets,bathtub,pets allowed,gym,amenities_count,nearby_subway,nearby_tourist
33907731,Rental unit in Brooklyn · ★4.54 · 1 bedroom · 1 bed · 1 bath,53621,40.69111,-73.93495,Entire rental unit,https://a0.muscache.com/pictures/afd68747-b8db-4997-ab4b-4080c3b108aa.jpg,Entire home/apt,2,1.0,1.0,130.0,26,4.54,t,f,100%,within a few hours,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,3,0
40598227,Home in Staten Island  · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,171446547,40.62773,-74.13181,Private room in home,https://a0.muscache.com/pictures/bda79d1d-07c6-4b59-9ada-37e63bfc5576.jpg,Private room,2,1.0,1.0,70.0,10,4.9,t,f,0%,never,New York,1.5,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,16,0,0
642989980338037359,Rental unit in Bronx · ★4.73 · 2 bedrooms · 3 beds · 1 bath,454029808,40.86948,-73.838,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-642989980338037359/original/c137e53d-af43-4bc4-bfcd-fc4926e659b8.jpeg,Entire home/apt,6,2.0,3.0,180.0,56,4.73,t,f,91%,within a few hours,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,20,1,0
915780736371404768,Rental unit in Brooklyn · 2 bedrooms · 3 beds · 2 baths,8524462,40.69176,-73.907,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-915780736371404768/original/c3f2f47d-52c5-41e2-a33c-fc099277cb82.jpeg,Entire home/apt,4,2.0,3.0,190.0,1,5.0,f,f,100%,within a few hours,New York,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,21,4,0
45591853,Aparthotel in New York · ★4.50 · 1 bedroom · 1 bed · 1 bath,51548122,40.72018,-73.99403,Room in aparthotel,https://a0.muscache.com/pictures/miso/Hosting-45591853/original/d7df5717-808f-4474-9d5f-0d70cca448d1.jpeg,Entire home/apt,2,1.0,1.0,225.0,22,4.5,t,f,93%,within a few hours,New York,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,13,15,2
13040683,Rental unit in Queens · 1 bedroom · 2 beds · 1 shared bath,28868609,40.77427,-73.90293,Shared room in rental unit,https://a0.muscache.com/pictures/bafdb08d-6583-45a4-87c4-bbfa885d4e50.jpg,Shared room,3,1.0,2.0,100.0,1,5.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1
892105488611935649,Guest suite in Brooklyn · ★4.67 · 1 bedroom · 2 beds · 1 bath,291924977,40.67917445154468,-73.89568258733163,Entire guest suite,https://a0.muscache.com/pictures/miso/Hosting-892105488611935649/original/08568f0d-ccec-4557-9bf4-671243699e9b.jpeg,Entire home/apt,4,1.0,2.0,93.0,9,4.67,t,f,93%,within an hour,New York,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,17,10,0
47950235,Rental unit in Brooklyn · 6 bedrooms · 1 bed · 0 shared baths,305240193,40.69481125348449,-73.94506561818744,Private room in rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-47950235/original/bc0392ed-17ad-4757-89ef-42dbc3d0209b.jpeg,Private room,1,1.0,1.0,73.0,0,0,t,f,87%,within a day,New York,0.0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,8,5,2
16005960,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,104060705,40.71644,-73.99727,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-16005960/original/99591e60-b00f-476a-83bf-cbafece8a180.jpeg,Entire home/apt,2,1.0,1.0,110.0,5,5.0,t,f,50%,within a day,New York,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,2
53573536,Rental unit in Brooklyn · ★4.84 · 3 bedrooms · 3 beds · 1 bath,191735386,40.67509,-73.91403,Entire rental unit,https://a0.muscache.com/pictures/3c76aa00-e858-4d1b-90af-f4659c34c530.jpg,Entire home/apt,5,3.0,3.0,202.0,57,4.84,f,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,20,7,0
963889303393518087,Rental unit in New York · ★New · 2 bedrooms · 2 beds · 2 baths,448326434,40.76821,-73.99085,Entire rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-963889303393518087/original/146fa2a5-51c1-4a03-a0cd-901e011a4d6e.jpeg,Entire home/apt,5,2.0,2.0,315.0,0,0,t,f,99%,within an hour,New York,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,18,7,30
9938066,Rental unit in New York · ★3.92 · Studio · 2 beds · 1 bath,50760546,40.75109,-73.98271,Entire rental unit,https://a0.muscache.com/pictures/917be5e3-f722-49c0-acbd-e085ba69ded2.jpg,Entire home/apt,3,1.0,2.0,107.0,13,3.92,t,f,22%,a few days or more,New York,1.0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,12,20,11
863594130425703140,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,3405057,40.65550598498244,-73.93426584584446,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-863594130425703140/original/90d70c3a-66c8-4f97-9bf9-949c657385ce.jpeg,Private room,2,1.0,1.0,103.0,2,4.5,t,f,100%,within an hour,New York,2.0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,13,0,1
19843731,Condo in Bronx · ★4.40 · 1 bedroom · 1 bed · 1.5 shared baths,137832487,40.82018,-73.90302,Private room in condo,https://a0.muscache.com/pictures/61ec441c-cba4-46d4-b2fa-43b1743fa071.jpg,Private room,2,1.0,1.0,69.0,6,4.4,t,f,100%,within an hour,New York,1.5,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,12,6,0
12851100,Rental unit in Queens · ★4.78 · 1 bedroom · 1 bed · 1 bath,3248699,40.77218,-73.91284,Entire rental unit,https://a0.muscache.com/pictures/fa1703cc-e239-457a-9ba4-48b4789e8643.jpg,Entire home/apt,2,1.0,1.0,42.0,18,4.78,t,f,0%,never,New York,1.0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,10,3,1
962941722185189247,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1 bath,533074450,40.81480258686221,-73.9449981555014,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-962941722185189247/original/9f4cc081-d1ff-4e96-9f80-e638bb26c380.jpeg,Private room,2,1.0,1.0,54.0,0,0,t,f,100%,within an hour,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2
44496053,Rental unit in Brooklyn · ★4.96 · 3 bedrooms · 4 beds · 2 baths,360086075,40.65853,-73.98312,Entire rental unit,https://a0.muscache.com/pictures/d2c74e0c-f392-4119-8b9b-ab8816507ba6.jpg,Entire home/apt,6,3.0,4.0,380.0,72,4.96,t,f,0%,never,New York,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,19,2,0
7411044,Rental unit in New York · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,38827405,40.72893,-74.00285,Private room in rental unit,https://a0.muscache.com/pictures/94038311/83b68d18_original.jpg,Private room,2,1.0,1.0,145.0,62,4.92,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,16,12,5
575932751809366069,Rental unit in Queens · ★4.83 · 3 bedrooms · 5 beds · 2 baths,447548618,40.584999,-73.813087,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-575932751809366069/original/b85f28ae-1b1d-4aa8-b416-565434f4b3c9.jpeg,Entire home/apt,8,3.0,5.0,300.0,42,4.83,t,f,100%,within an hour,New York,2.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,20,2,0
726667728496451227,Rental unit in The Bronx · ★4.87 · 2 bedrooms · 3 beds · 1 bath,188737645,40.86457,-73.84112,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-726667728496451227/original/198d0b43-dc54-4fda-8614-f04db643cc4a.jpeg,Entire home/apt,4,2.0,3.0,95.0,39,4.87,f,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,17,1,0
747718813171243776,Home in Brooklyn · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,258289017,40.68131,-73.8659,Private room in home,https://a0.muscache.com/pictures/miso/Hosting-747718813171243776/original/99bc580e-8ec0-4e93-92f7-4131ade454cf.jpeg,Private room,2,1.0,1.0,40.0,4,4.5,t,f,62%,within a day,New York,1.0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,17,4,0
866654663028165236,Guest suite in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1 private bath,6103075,40.71356624498996,-73.96431533085716,Private room in guest suite,https://a0.muscache.com/pictures/miso/Hosting-866654663028165236/original/7176bb8a-8167-4a31-8099-1a0ffc25cb2f.jpeg,Private room,2,1.0,1.0,226.0,22,4.91,t,t,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,15,2,1
50309369,Rental unit in Brooklyn · ★4.78 · 3 bedrooms · 4 beds · 1 bath,377953873,40.70743,-73.96251,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-50309369/original/591d6465-f4cb-4eeb-901a-0875baf7cfd7.jpeg,Entire home/apt,4,3.0,4.0,160.0,9,4.78,t,t,100%,within a few hours,New York,1.0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,15,2,1
28277122,Condo in Brooklyn · 2 bedrooms · 1 bed · 1 shared bath,82083094,40.64045,-73.88231,Private room in condo,https://a0.muscache.com/pictures/253fd15e-fb57-448a-b7a5-760444c035e0.jpg,Private room,2,1.0,1.0,95.0,2,4.5,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,14,0,0
13952428,Rental unit in Brooklyn  · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,67961258,40.70839,-73.93849,Private room in rental unit,https://a0.muscache.com/pictures/9c448bf9-c27f-4ac1-b80a-92ab3cf24de3.jpg,Private room,1,1.0,1.0,68.0,14,4.77,t,f,0%,never,New York,1.0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0
9360968,Rental unit in Brooklyn · ★4.90 · 2 bedrooms · 1 bed · 1 private bath,29988752,40.70498,-73.92108,Private room in rental unit,https://a0.muscache.com/pictures/58d85421-aacb-4978-8605-d06b1b4587fb.jpg,Private room,2,1.0,1.0,100.0,21,4.9,t,f,0%,never,New York,1.0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,5,0
44229,Home in Brooklyn · ★4.69 · 1 bedroom · 1 bed · 1 bath,181376,40.69287,-73.97108,Private room in home,https://a0.muscache.com/pictures/4310619/ca719b92_original.jpg,Private room,2,1.0,1.0,110.0,232,4.69,t,t,100%,within an hour,New York,1.0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,8,5,0
47804493,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,257487417,40.62778,-73.96222,Private room in home,https://a0.muscache.com/pictures/65942a2c-7e98-4c17-a44b-15a52564f284.jpg,Private room,1,1.0,1.0,50.0,1,5.0,t,f,0%,never,New York,1.0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3,0
805261820765910707,Rental unit in Brooklyn · ★5.0 · Studio · 1 bed · 1 bath,25076332,40.65835725562408,-73.98284841365879,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-805261820765910707/original/91660cd4-810c-4c6c-b0c9-80a5faf619e5.jpeg,Entire home/apt,2,1.0,1.0,150.0,11,5.0,f,t,0%,never,New York,1.0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,11,2,0
39955583,Townhouse in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 2.5 shared baths,15787004,40.69644,-73.92295,Private room in townhouse,https://a0.muscache.com/pictures/e5edee24-2058-4c3f-94f2-e83f310327fd.jpg,Private room,2,1.0,1.0,30.0,3,4.67,t,f,0%,never,New York,2.5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,14,6,0
5433746,Townhouse in Brooklyn · ★4.68 · 3 bedrooms · 4 beds · 1 bath,28187447,40.68263,-73.91575,Entire townhouse,https://a0.muscache.com/pictures/miso/Hosting-5433746/original/46905b9a-1eb4-4cba-90c1-f3c8034557f2.jpeg,Entire home/apt,5,3.0,4.0,186.0,149,4.68,t,t,90%,within a few hours,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,16,6,0
728840714573744915,Rental unit in Queens · ★4.94 · 1 bedroom · 2 beds · 1 bath,237113187,40.75677,-73.76847,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-728840714573744915/original/824e9501-5b64-41c2-8734-abe15d304402.jpeg,Entire home/apt,3,1.0,2.0,103.0,32,4.94,f,t,100%,within an hour,New York,1.0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,15,0,0
953532053207808889,Rental unit in Brooklyn · ★New · 2 bedrooms · 2 beds · 2 baths,4428132,40.64635329335599,-73.9733773494428,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-953532053207808889/original/cf0006dd-36e0-4258-a2c7-cc731d768a41.jpeg,Entire home/apt,4,2.0,2.0,220.0,0,0,t,f,100%,within an hour,New York,2.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8,4,1
652310534246973645,Rental unit in Brooklyn · ★4.33 · 1 bedroom · 2 beds · 1 bath,209832412,40.6511041,-73.9523724,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-652310534246973645/original/c1019771-809a-4532-b790-ebfb33991cc4.jpeg,Entire home/apt,4,1.0,2.0,171.0,6,4.33,f,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,21,5,1
695052478493927865,Rental unit in Brooklyn · ★4.88 · 3 bedrooms · 1 bed · 1.5 baths,93011199,40.63136,-74.02884,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-695052478493927865/original/5eaf02ce-92f5-44d3-ae59-e1a1132325e6.jpeg,Private room,1,1.0,1.0,75.0,42,4.88,t,f,90%,within an hour,New York,1.5,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,15,3,0
16917171,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,31906445,40.73572,-74.00264,Entire rental unit,https://a0.muscache.com/pictures/c49bff79-1fe1-4331-abae-f24a161cfe39.jpg,Entire home/apt,2,1.0,1.0,138.0,1,3.0,t,f,0%,never,New York,1.0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,6
6197119,Rental unit in Brooklyn · ★4.72 · 1 bedroom · 1 bed · 1 bath,26908204,40.66161,-73.95644,Entire rental unit,https://a0.muscache.com/pictures/77237146/84827de0_original.jpg,Entire home/apt,2,1.0,1.0,90.0,62,4.72,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,14,6,5
744763527827696347,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,113723310,40.74158,-73.9826,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-744763527827696347/original/fb080696-ffa8-4492-b91f-2a3d2520c3fe.jpeg,Entire home/apt,2,1.0,1.0,150.0,1,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,16,8,13
23507660,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,12009770,40.72079,-73.99153,Entire rental unit,https://a0.muscache.com/pictures/fb5c5a3a-56c4-441d-9126-6453e24cb80c.jpg,Entire home/apt,3,1.0,1.0,200.0,0,0,f,f,0%,never,New York,1.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,14,9
9839906,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,14018666,40.58553,-73.95523,Private room in rental unit,https://a0.muscache.com/pictures/84562862-f95a-4fd0-b022-3f46753d73f5.jpg,Private room,1,1.0,1.0,47.0,9,4.67,t,f,0%,never,New York,1.0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
13282284,Rental unit in Brooklyn · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,42682752,40.68933,-73.99353,Private room in rental unit,https://a0.muscache.com/pictures/072350dd-850e-47f6-b518-57a660ac4028.jpg,Private room,1,1.0,1.0,30.0,18,4.88,t,f,0%,never,New York,1.0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0
866907254132381431,Hotel in New York · 1 bedroom · 2 beds · 1 bath,501999278,40.75863,-73.9871,Room in hotel,https://a0.muscache.com/pictures/prohost-api/Hosting-866907254132381431/original/93d6a89c-f5e4-43e6-96c9-673fa8a3ccf6.png,Private room,4,1.0,2.0,125.0,0,0,t,f,100%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,16,17,31
41171427,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,21536998,40.62342,-73.96018,Private room in rental unit,https://a0.muscache.com/pictures/b3be5924-5d18-49cf-99a2-f3f6a598c7f8.jpg,Private room,1,1.0,1.0,80.0,15,5.0,t,f,0%,never,New York,1.0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,13,3,0
46123392,Rental unit in New York · 1 bedroom · 1 private bath,200266510,40.76237,-73.99845,Private room in rental unit,https://a0.muscache.com/pictures/10296cd1-50ff-4f20-a809-9121807d3b14.jpg,Private room,1,1.0,1.0,70.0,0,0,f,f,0%,never,New York,1.0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,2,48
26358694,Rental unit in Brooklyn · ★4.53 · 1 bedroom · 1 bed · 1 bath,10763733,40.67468,-73.95664,Entire rental unit,https://a0.muscache.com/pictures/e07bd223-0462-47be-9179-70637e8aba30.jpg,Entire home/apt,2,1.0,1.0,65.0,16,4.53,t,f,0%,never,New York,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3
832898798402597028,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,16311111,40.71993598318156,-73.99554094037536,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-832898798402597028/original/37c8d9e3-9fbf-420f-b400-56e185635761.jpeg,Entire home/apt,4,1.0,1.0,173.0,2,5.0,f,f,60%,within a day,New York,1.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,8,19,2
34441659,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,210800523,40.68204,-73.91215,Private room in rental unit,https://a0.muscache.com/pictures/1525d5de-8f8b-4c38-b61d-eff207d2efb7.jpg,Private room,1,1.0,1.0,50.0,0,0,t,f,0%,never,New York,2.0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9,8,0
4987929,Rental unit in Queens · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,25715117,40.76523,-73.92812,Private room in rental unit,https://a0.muscache.com/pictures/103022253/4b5f62e3_original.jpg,Private room,2,1.0,2.0,100.0,51,4.86,f,f,0%,a few days or more,New York,1.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,4,1
905008664628924811,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,501999278,40.76079,-73.98373,Entire serviced apartment,https://a0.muscache.com/pictures/prohost-api/Hosting-905008664628924811/original/a549a4d3-304a-4efe-97d5-bef5611ef2bb.jpeg,Entire home/apt,2,1.0,1.0,475.0,0,0,t,f,100%,within an hour,New York,1.0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,17,19,25
922544917728869201,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,17775359,40.740869640616594,-74.00248017034986,Entire rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-922544917728869201/original/190027da-5313-4667-97c2-e185fe86f7fc.jpeg,Entire home/apt,6,2.0,2.0,478.0,0,0,t,t,100%,within an hour,New York,1.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,17,12,16
629553214644339643,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,204704622,40.75439,-73.83489,Private room in rental unit,https://a0.muscache.com/pictures/miso/Hosting-629553214644339643/original/65b945ef-9ea6-4d0c-90df-397911c85d3a.jpeg,Private room,2,1.0,1.0,36.0,2,4.5,t,f,97%,within a few hours,New York,1.0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0
37138983,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,40.77199,-73.98026,Entire rental unit,https://a0.muscache.com/pictures/prohost-api/Hosting-37138983/original/c85aeebf-6c10-4406-8a6a-b0b28875f976.jpeg,Entire home/apt,2,1.0,1.0,381.0,1,5.0,t,f,100%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,18,8,11
53242466,Condo in New York · ★4.69 · 2 bedrooms · 2 beds · 1 bath,123460654,40.86299,-73.92182,Entire condo,https://a0.muscache.com/pictures/16872aad-ffd9-4f8c-9021-63cb76206381.jpg,Entire home/apt,6,2.0,2.0,188.0,49,4.69,t,f,93%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,17,5,2
722378149886205619,Loft in New York · 1 bedroom · 2 beds · 1 bath,435081213,40.74606,-73.99571,Entire loft,https://a0.muscache.com/pictures/miso/Hosting-722378149886205619/original/48bc398b-4570-4e41-b2ae-4f69a34de4ba.png,Entire home/apt,3,1.0,2.0,499.0,0,0,t,f,80%,within an hour,New York,1.0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,16,13
3059273,Rental unit in New York · ★4.59 · 1 bedroom · 1 bed · 1 shared bath,15569250,40.72127,-73.99507,Private room in rental unit,https://a0.muscache.com/pictures/8416fadb-7d56-4c3a-a444-7ec3c1f3eeef.jpg,Private room,2,1.0,1.0,125.0,18,4.59,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,12,17,2
43177809,Hotel in New York · 1 bedroom · 1 private bath,224815152,40.75615,-73.99657,Room in hotel,https://a0.muscache.com/pictures/2315b852-f3bf-404b-826a-7c614efae135.jpg,Private room,2,1.0,1.0,199.0,0,0,t,f,0%,never,New York,1.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11,8,35
17558223,Loft in New York · Studio · 1 bed · 1 bath,39023795,40.74618,-73.9938,Entire loft,https://a0.muscache.com/pictures/48ddfd7b-2a1c-49bd-a0f9-be115e209aaa.jpg,Entire home/apt,3,1.0,1.0,135.0,0,0,f,f,0%,never,New York,1.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,10,17,13
47797468,Condo in Brooklyn · 1 bedroom · 1 bed · 1 private bath,31032957,40.67932,-73.96482,Private room in condo,https://a0.muscache.com/pictures/8b99a23d-ef0a-40ed-910f-132bf8c8ae94.jpg,Private room,2,1.0,1.0,90.0,1,5.0,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,15,9,3
52614450,Rental unit in Brooklyn · ★4.80 · 1 bedroom · 1 bed · 1 bath,425618526,40.68618774414063,-73.9652099609375,Entire rental unit,https://a0.muscache.com/pictures/4eaea9b2-7197-4572-b587-aa2783c6fd49.jpg,Entire home/apt,2,1.0,1.0,225.0,20,4.8,t,f,100%,within a few hours,New York,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,19,7,3
614321790165772374,Rental unit in New York · Studio · 1 bed · 1 bath,2867137,40.76951,-73.9563,Entire rental unit,https://a0.muscache.com/pictures/miso/Hosting-614321790165772374/original/821c8dd6-1a6a-43ea-afd8-248d107ba514.jpeg,Entire home/apt,3,1.0,1.0,135.0,2,5.0,t,f,99%,within an hour,New York,1.0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,16,4,18
42942408,Townhouse in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,204704622,40.70437,-73.94405,Private room in townhouse,https://a0.muscache.com/pictures/6fe9b698-7f05-41e5-9eb8-e38044daaf17.jpg,Private room,2,1.0,1.0,50.0,2,4.0,t,f,97%,within a few hours,New York,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0
812493084708535962,Serviced apartment in New York · 1 bedroom · 2 beds · 1 bath,496932087,40.7511473056074,-73.9847689752155,Entire serviced apartment,https://a0.muscache.com/pictures/prohost-api/Hosting-812493084708535962/original/08480ef1-2291-4667-81f4-0c0fa631684f.jpeg,Entire home/apt,4,1.0,2.0,180.0,0,0,f,f,100%,within an hour,New York,1.0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,15,20,17
20125722,Home in Brooklyn · ★4.86 · Studio · 1 bed · 1 shared bath,121612198,40.64344,-73.91423,Private room in home,https://a0.muscache.com/pictures/b1c6d929-bedd-40a8-b234-ea095f4b3b61.jpg,Private room,2,1.0,1.0,105.0,7,4.86,t,t,90%,within a few hours,New York,1.0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0
3851263,Condo in New York · ★4.70 · 3 bedrooms · 3 beds · 1 bath,19859349,40.79997,-73.95977,Entire condo,https://a0.muscache.com/pictures/miso/Hosting-3851263/original/891f288a-775d-4dfc-8a0d-60ca7b402088.jpeg,Entire home/apt,7,3.0,3.0,399.0,60,4.7,t,f,0%,never,New York,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,16,8,3
